CookerStat, GenerateAssetRegistry=0.021853, Initialize=0.111744, RunGuid=RunIDCD8431A0446D81809A89F5A0526DB223
SavePackageTransactionId6880725D47F373D8F93E03B9739753ED_0, Filename=D:/Git/RiggingShooter/GameJamRigging/Saved/Autosaves/Game/Enemies/Turret/BTService_TurretTrackPlayer_Auto1.uasset, AutoPackageBackupDelegate=22.492361, FlushAsyncLoading=0.013001, FlushStreamingFunc=0.082426, BlockTillAllRequestsFinished=0.006914, ResetLoadersForSaveUnMarkAllObjects=0.375062, TagPackageExports=13.823349, BeginCacheForCookedPlatformData=0.004977, SerializeImports=14.674705, GatherLocalizableTextData=10.202453, MarkNames=0.113681, SerializeSummary=0.022959, SerializeNames=0.284892, SerializeGatherableTextData=0.146870, BuildExportMap=0.236213, SortExportsNonSeekfree=2.998006, SortExportsSeekfreeConstructor=0.098743, SortExportsSeekfreeInner=15.523295, SortExportsSeekfree=0.011064, BuildDependencyMap=0.190295, SerializeImportMap=0.027381, SerializeExportMap=0.074405, SerializeDependencyMap=0.023235, SerializeStringAssetReferenceMap=0.004426, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.130768, SerializeExports=23.005720, SerializeBulkData=0.031810, MoveFile=0.675995, UnaccountedTime=0.179511, RunGuid=RunIDCD8431A0446D81809A89F5A0526DB223
SavePackageTransactionId6880725D47F373D8F93E03B9739753ED_11, Filename=D:/Git/RiggingShooter/GameJamRigging/Content/Enemies/Turret/BTService_TurretTrackPlayer.uasset, AutoPackageBackupDelegate=12.956500, FlushAsyncLoading=0.005532, FlushStreamingFunc=0.056427, BlockTillAllRequestsFinished=0.004426, ResetLoadersForSaveUnMarkAllObjects=0.162635, TagPackageExports=16.464542, BeginCacheForCookedPlatformData=0.005256, SerializeImports=17.648645, GatherLocalizableTextData=11.950806, MarkNames=0.224318, SerializeSummary=0.028212, SerializeNames=0.692870, SerializeGatherableTextData=0.437848, BuildExportMap=0.685122, SortExportsNonSeekfree=8.406803, SortExportsSeekfreeConstructor=0.027936, SortExportsSeekfreeInner=22.431515, SortExportsSeekfree=0.006914, BuildDependencyMap=0.132486, SerializeImportMap=0.024617, SerializeExportMap=0.086576, SerializeDependencyMap=0.018258, SerializeStringAssetReferenceMap=0.001937, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.310388, SerializeExports=24.773989, SerializeBulkData=0.012171, MoveFile=0.763398, UnaccountedTime=0.593573, RunGuid=RunIDCD8431A0446D81809A89F5A0526DB223
SavePackageTransactionId6880725D47F373D8F93E03B9739753ED_12, Filename=D:/Git/RiggingShooter/GameJamRigging/Content/Maps/ChrisTest.umap, AutoPackageBackupDelegate=14.424663, FlushAsyncLoading=0.005256, FlushStreamingFunc=0.064723, BlockTillAllRequestsFinished=0.004426, ResetLoadersForSaveUnMarkAllObjects=67.845238, TagPackageExports=3.743425, BeginCacheForCookedPlatformData=0.002213, SerializeImports=4.541677, GatherLocalizableTextData=13.862350, MarkNames=1.442436, SerializeSummary=0.037067, SerializeNames=0.963930, SerializeGatherableTextData=0.143830, BuildExportMap=0.667419, SortExportsNonSeekfree=1.914311, SortExportsSeekfreeConstructor=0.127785, SortExportsSeekfreeInner=33.837425, SortExportsSeekfree=0.006083, BuildDependencyMap=0.118662, SerializeImportMap=0.031255, SerializeExportMap=0.045087, SerializeDependencyMap=0.009958, SerializeStringAssetReferenceMap=0.001933, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.171101, SerializeExports=8.085124, SerializeBulkData=0.004701, MoveFile=0.644464, UnaccountedTime=0.569507, RunGuid=RunIDCD8431A0446D81809A89F5A0526DB223
SavePackageTransactionId6880725D47F373D8F93E03B9739753ED_13, Filename=D:/Git/RiggingShooter/GameJamRigging/Content/Enemies/Turret/Enemy_Turret.uasset, AutoPackageBackupDelegate=24.303776, FlushAsyncLoading=0.006087, FlushStreamingFunc=0.032913, BlockTillAllRequestsFinished=0.004701, ResetLoadersForSaveUnMarkAllObjects=0.202745, TagPackageExports=19.034662, BeginCacheForCookedPlatformData=0.003871, SerializeImports=18.772724, GatherLocalizableTextData=14.706511, MarkNames=0.099298, SerializeSummary=0.015490, SerializeNames=0.382252, SerializeGatherableTextData=0.137746, BuildExportMap=0.347126, SortExportsNonSeekfree=2.659451, SortExportsSeekfreeConstructor=0.009682, SortExportsSeekfreeInner=31.216972, SortExportsSeekfree=0.022959, BuildDependencyMap=0.361506, SerializeImportMap=0.030149, SerializeExportMap=0.097640, SerializeDependencyMap=0.152126, SerializeStringAssetReferenceMap=0.008024, SaveThumbNailsAssetRegistryDataWorldLevelInfo=14.616065, SerializeExports=26.690784, SerializeBulkData=0.010233, MoveFile=0.792719, UnaccountedTime=0.615422, RunGuid=RunIDCD8431A0446D81809A89F5A0526DB223
SavePackageTransactionId6880725D47F373D8F93E03B9739753ED_14, Filename=D:/Git/RiggingShooter/GameJamRigging/Content/Enemies/Turret/BTTask_RotateScanTurret.uasset, AutoPackageBackupDelegate=19.210295, FlushAsyncLoading=0.006087, FlushStreamingFunc=0.054486, BlockTillAllRequestsFinished=0.004981, ResetLoadersForSaveUnMarkAllObjects=0.158764, TagPackageExports=12.526397, BeginCacheForCookedPlatformData=0.003044, SerializeImports=14.011432, GatherLocalizableTextData=8.960266, MarkNames=0.067767, SerializeSummary=0.014108, SerializeNames=0.279635, SerializeGatherableTextData=0.131659, BuildExportMap=0.236213, SortExportsNonSeekfree=2.291583, SortExportsSeekfreeConstructor=0.009958, SortExportsSeekfreeInner=18.288683, SortExportsSeekfree=0.006363, BuildDependencyMap=0.163466, SerializeImportMap=0.020191, SerializeExportMap=0.070255, SerializeDependencyMap=0.024065, SerializeStringAssetReferenceMap=0.003595, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.088727, SerializeExports=22.663851, SerializeBulkData=0.007190, MoveFile=0.710849, UnaccountedTime=0.574209, RunGuid=RunIDCD8431A0446D81809A89F5A0526DB223
SavePackageTransactionId6880725D47F373D8F93E03B9739753ED_15, Filename=D:/Git/RiggingShooter/GameJamRigging/Content/Maps/ChrisTest.umap, AutoPackageBackupDelegate=15.890059, FlushAsyncLoading=0.006914, FlushStreamingFunc=0.047576, BlockTillAllRequestsFinished=0.007190, ResetLoadersForSaveUnMarkAllObjects=68.136215, TagPackageExports=3.666531, BeginCacheForCookedPlatformData=0.002492, SerializeImports=4.381526, GatherLocalizableTextData=13.660159, MarkNames=0.069700, SerializeSummary=0.016320, SerializeNames=0.391655, SerializeGatherableTextData=0.060577, BuildExportMap=0.255574, SortExportsNonSeekfree=0.723291, SortExportsSeekfreeConstructor=0.058085, SortExportsSeekfreeInner=35.951435, SortExportsSeekfree=0.013001, BuildDependencyMap=1.564141, SerializeImportMap=0.029318, SerializeExportMap=0.060853, SerializeDependencyMap=0.009678, SerializeStringAssetReferenceMap=0.001937, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.892900, SerializeExports=12.656118, SerializeBulkData=0.008851, MoveFile=0.865463, UnaccountedTime=0.627592, RunGuid=RunIDCD8431A0446D81809A89F5A0526DB223
SavePackageTransactionId6880725D47F373D8F93E03B9739753ED_16, Filename=D:/Git/RiggingShooter/GameJamRigging/Content/Enemies/Turret/Enemy_Turret.uasset, AutoPackageBackupDelegate=12.885418, FlushAsyncLoading=0.007190, FlushStreamingFunc=0.047024, BlockTillAllRequestsFinished=0.004701, ResetLoadersForSaveUnMarkAllObjects=0.160702, TagPackageExports=17.133904, BeginCacheForCookedPlatformData=0.006359, SerializeImports=48.007072, GatherLocalizableTextData=20.826160, MarkNames=0.331357, SerializeSummary=0.038449, SerializeNames=1.114674, SerializeGatherableTextData=0.717763, BuildExportMap=1.342312, SortExportsNonSeekfree=9.798072, SortExportsSeekfreeConstructor=0.013277, SortExportsSeekfreeInner=42.159866, SortExportsSeekfree=0.007469, BuildDependencyMap=0.146870, SerializeImportMap=0.028487, SerializeExportMap=0.097640, SerializeDependencyMap=0.021297, SerializeStringAssetReferenceMap=0.002213, SaveThumbNailsAssetRegistryDataWorldLevelInfo=9.337265, SerializeExports=32.991879, SerializeBulkData=0.011895, MoveFile=0.996292, UnaccountedTime=0.615973, RunGuid=RunIDCD8431A0446D81809A89F5A0526DB223
SavePackageTransactionId6880725D47F373D8F93E03B9739753ED_17, Filename=D:/Git/RiggingShooter/GameJamRigging/Content/Maps/ChrisTest.umap, AutoPackageBackupDelegate=16.061548, FlushAsyncLoading=0.004150, FlushStreamingFunc=0.066105, BlockTillAllRequestsFinished=0.005808, ResetLoadersForSaveUnMarkAllObjects=77.949219, TagPackageExports=4.974272, BeginCacheForCookedPlatformData=0.002213, SerializeImports=5.045075, GatherLocalizableTextData=31.936121, MarkNames=0.168722, SerializeSummary=0.017978, SerializeNames=0.632294, SerializeGatherableTextData=0.034850, BuildExportMap=0.271618, SortExportsNonSeekfree=0.824250, SortExportsSeekfreeConstructor=0.070255, SortExportsSeekfreeInner=37.830612, SortExportsSeekfree=0.007469, BuildDependencyMap=0.268020, SerializeImportMap=0.022404, SerializeExportMap=0.048403, SerializeDependencyMap=0.013553, SerializeStringAssetReferenceMap=0.002213, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.930904, SerializeExports=10.214348, SerializeBulkData=0.005532, MoveFile=0.645019, UnaccountedTime=0.560656, RunGuid=RunIDCD8431A0446D81809A89F5A0526DB223
SavePackageTransactionId6880725D47F373D8F93E03B9739753ED_18, Filename=D:/Git/RiggingShooter/GameJamRigging/Content/Enemies/Turret/Enemy_Turret.uasset, AutoPackageBackupDelegate=12.468037, FlushAsyncLoading=0.003874, FlushStreamingFunc=0.058636, BlockTillAllRequestsFinished=0.005256, ResetLoadersForSaveUnMarkAllObjects=0.152681, TagPackageExports=17.827600, BeginCacheForCookedPlatformData=0.005808, SerializeImports=19.207529, GatherLocalizableTextData=14.873024, MarkNames=0.113402, SerializeSummary=0.015214, SerializeNames=0.405762, SerializeGatherableTextData=0.143830, BuildExportMap=0.349615, SortExportsNonSeekfree=3.727939, SortExportsSeekfreeConstructor=0.010785, SortExportsSeekfreeInner=47.562309, SortExportsSeekfree=0.008851, BuildDependencyMap=0.183932, SerializeImportMap=0.033192, SerializeExportMap=0.108149, SerializeDependencyMap=0.074126, SerializeStringAssetReferenceMap=0.003319, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.994013, SerializeExports=28.974346, SerializeBulkData=0.011064, MoveFile=0.725228, UnaccountedTime=0.606295, RunGuid=RunIDCD8431A0446D81809A89F5A0526DB223
SavePackageTransactionId6880725D47F373D8F93E03B9739753ED_19, Filename=D:/Git/RiggingShooter/GameJamRigging/Content/Maps/ChrisTest.umap, AutoPackageBackupDelegate=18.498066, FlushAsyncLoading=0.004701, FlushStreamingFunc=0.066381, BlockTillAllRequestsFinished=0.004981, ResetLoadersForSaveUnMarkAllObjects=78.219177, TagPackageExports=3.999274, BeginCacheForCookedPlatformData=0.002213, SerializeImports=4.962377, GatherLocalizableTextData=19.593931, MarkNames=1.039993, SerializeSummary=0.018258, SerializeNames=0.392485, SerializeGatherableTextData=0.068318, BuildExportMap=0.259448, SortExportsNonSeekfree=0.773355, SortExportsSeekfreeConstructor=0.063892, SortExportsSeekfreeInner=25.080177, SortExportsSeekfree=0.005532, BuildDependencyMap=0.112023, SerializeImportMap=0.022124, SerializeExportMap=0.048406, SerializeDependencyMap=0.013553, SerializeStringAssetReferenceMap=0.001937, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.189631, SerializeExports=8.956950, SerializeBulkData=0.006087, MoveFile=0.939038, UnaccountedTime=0.555400, RunGuid=RunIDCD8431A0446D81809A89F5A0526DB223
SavePackageTransactionId6880725D47F373D8F93E03B9739753ED_20, Filename=D:/Git/RiggingShooter/GameJamRigging/Content/Enemies/Turret/BTTask_RotateScanTurret.uasset, AutoPackageBackupDelegate=12.962036, FlushAsyncLoading=0.005532, FlushStreamingFunc=0.071637, BlockTillAllRequestsFinished=0.005253, ResetLoadersForSaveUnMarkAllObjects=0.156555, TagPackageExports=13.162840, BeginCacheForCookedPlatformData=0.003044, SerializeImports=14.363539, GatherLocalizableTextData=9.152778, MarkNames=0.077169, SerializeSummary=0.014104, SerializeNames=0.260830, SerializeGatherableTextData=0.132490, BuildExportMap=0.235379, SortExportsNonSeekfree=2.549648, SortExportsSeekfreeConstructor=0.058636, SortExportsSeekfreeInner=13.709944, SortExportsSeekfree=0.004701, BuildDependencyMap=0.105936, SerializeImportMap=0.021022, SerializeExportMap=0.071362, SerializeDependencyMap=0.019085, SerializeStringAssetReferenceMap=0.003319, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.676716, SerializeExports=26.573509, SerializeBulkData=0.007745, MoveFile=0.717483, UnaccountedTime=0.568956, RunGuid=RunIDCD8431A0446D81809A89F5A0526DB223
SavePackageTransactionId6880725D47F373D8F93E03B9739753ED_21, Filename=D:/Git/RiggingShooter/GameJamRigging/Content/Maps/ChrisTest.umap, AutoPackageBackupDelegate=16.310484, FlushAsyncLoading=0.013273, FlushStreamingFunc=0.126682, BlockTillAllRequestsFinished=0.006363, ResetLoadersForSaveUnMarkAllObjects=75.437195, TagPackageExports=5.579457, BeginCacheForCookedPlatformData=0.003319, SerializeImports=10.101498, GatherLocalizableTextData=19.419678, MarkNames=0.915803, SerializeSummary=0.020191, SerializeNames=0.486806, SerializeGatherableTextData=0.039276, BuildExportMap=0.262491, SortExportsNonSeekfree=0.776950, SortExportsSeekfreeConstructor=0.062510, SortExportsSeekfreeInner=25.681496, SortExportsSeekfree=0.005532, BuildDependencyMap=0.119489, SerializeImportMap=0.022124, SerializeExportMap=0.049789, SerializeDependencyMap=0.013556, SerializeStringAssetReferenceMap=0.002213, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.205672, SerializeExports=9.234927, SerializeBulkData=0.006363, MoveFile=0.656359, UnaccountedTime=0.636168, RunGuid=RunIDCD8431A0446D81809A89F5A0526DB223
