CookerStat, GenerateAssetRegistry=0.601590, Initialize=1.239970, RunGuid=RunID64217F0442990F1FCE1254A0488318D2
SavePackageTransactionId8173A2564D47F37268EB72B7C59102B6_0, Filename=D:/Git/RiggingShooter/GameJamRigging/Content/Maps/ChrisTest.umap, AutoPackageBackupDelegate=166.193558, FlushAsyncLoading=0.009127, FlushStreamingFunc=0.086021, BlockTillAllRequestsFinished=0.005808, ResetLoadersForSaveUnMarkAllObjects=65.020378, TagPackageExports=3.590193, BeginCacheForCookedPlatformData=0.002488, SerializeImports=4.779548, GatherLocalizableTextData=13.047226, MarkNames=0.074681, SerializeSummary=0.020191, SerializeNames=0.395805, SerializeGatherableTextData=0.059191, BuildExportMap=0.236765, SortExportsNonSeekfree=0.736848, SortExportsSeekfreeConstructor=0.064723, SortExportsSeekfreeInner=25.056667, SortExportsSeekfree=0.004981, BuildDependencyMap=0.105936, SerializeImportMap=0.024065, SerializeExportMap=0.048678, SerializeDependencyMap=0.014383, SerializeStringAssetReferenceMap=0.002764, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.149803, SerializeExports=8.009892, SerializeBulkData=0.019636, MoveFile=0.687890, UnaccountedTime=0.554848, RunGuid=RunID64217F0442990F1FCE1254A0488318D2
SavePackageTransactionId8173A2564D47F37268EB72B7C59102B6_11, Filename=D:/Git/RiggingShooter/GameJamRigging/Content/Enemies/Turret/Enemy_Parent_Child.uasset, AutoPackageBackupDelegate=0.088234, FlushAsyncLoading=0.003874, FlushStreamingFunc=0.054765, BlockTillAllRequestsFinished=0.006359, ResetLoadersForSaveUnMarkAllObjects=0.200808, TagPackageExports=1.185484, BeginCacheForCookedPlatformData=0.001933, SerializeImports=1.754992, GatherLocalizableTextData=3.524087, MarkNames=0.030700, SerializeSummary=0.016320, SerializeNames=0.121146, SerializeGatherableTextData=0.013556, BuildExportMap=0.172593, SortExportsNonSeekfree=0.112019, SortExportsSeekfreeConstructor=0.060853, SortExportsSeekfreeInner=11.427488, SortExportsSeekfree=0.003044, BuildDependencyMap=0.019360, SerializeImportMap=0.009127, SerializeExportMap=0.029322, SerializeDependencyMap=0.002488, SerializeStringAssetReferenceMap=0.001937, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.286553, SerializeExports=1.902692, SerializeBulkData=0.004977, MoveFile=0.731867, UnaccountedTime=0.707805, RunGuid=RunID64217F0442990F1FCE1254A0488318D2
SavePackageTransactionId8173A2564D47F37268EB72B7C59102B6_12, Filename=D:/Git/RiggingShooter/GameJamRigging/Content/Maps/ChrisTest.umap, AutoPackageBackupDelegate=30.053894, FlushAsyncLoading=0.008572, FlushStreamingFunc=0.080489, BlockTillAllRequestsFinished=0.007745, ResetLoadersForSaveUnMarkAllObjects=70.823601, TagPackageExports=3.596280, BeginCacheForCookedPlatformData=0.002213, SerializeImports=5.182546, GatherLocalizableTextData=11.730913, MarkNames=0.048954, SerializeSummary=0.014383, SerializeNames=0.330530, SerializeGatherableTextData=0.052277, BuildExportMap=0.199147, SortExportsNonSeekfree=0.673231, SortExportsSeekfreeConstructor=0.051171, SortExportsSeekfreeInner=14.890727, SortExportsSeekfree=0.005253, BuildDependencyMap=0.098746, SerializeImportMap=0.052828, SerializeExportMap=0.122532, SerializeDependencyMap=0.010509, SerializeStringAssetReferenceMap=0.001937, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.104992, SerializeExports=13.104759, SerializeBulkData=0.013553, MoveFile=1.693033, UnaccountedTime=1.586545, RunGuid=RunID64217F0442990F1FCE1254A0488318D2
SavePackageTransactionId8173A2564D47F37268EB72B7C59102B6_13, Filename=D:/Git/RiggingShooter/GameJamRigging/Content/Enemies/Enemy_Parent.uasset, AutoPackageBackupDelegate=12.398612, FlushAsyncLoading=0.006638, FlushStreamingFunc=0.069149, BlockTillAllRequestsFinished=0.005808, ResetLoadersForSaveUnMarkAllObjects=0.161253, TagPackageExports=4.980355, BeginCacheForCookedPlatformData=0.002213, SerializeImports=12.387823, GatherLocalizableTextData=8.088168, MarkNames=0.120595, SerializeSummary=0.043701, SerializeNames=0.625655, SerializeGatherableTextData=0.074957, BuildExportMap=0.135530, SortExportsNonSeekfree=1.488630, SortExportsSeekfreeConstructor=0.025172, SortExportsSeekfreeInner=14.316238, SortExportsSeekfree=0.004977, BuildDependencyMap=0.055872, SerializeImportMap=0.012998, SerializeExportMap=0.034299, SerializeDependencyMap=0.202190, SerializeStringAssetReferenceMap=0.006638, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.708081, SerializeExports=7.720575, SerializeBulkData=0.004701, MoveFile=0.685953, UnaccountedTime=0.536319, RunGuid=RunID64217F0442990F1FCE1254A0488318D2
SavePackageTransactionId8173A2564D47F37268EB72B7C59102B6_14, Filename=D:/Git/RiggingShooter/GameJamRigging/Content/Enemies/MeleeTank/Enemy_MeleeTank.uasset, AutoPackageBackupDelegate=23.192699, FlushAsyncLoading=0.015765, FlushStreamingFunc=0.119764, BlockTillAllRequestsFinished=0.004701, ResetLoadersForSaveUnMarkAllObjects=0.166234, TagPackageExports=43.042480, BeginCacheForCookedPlatformData=0.011064, SerializeImports=39.110142, GatherLocalizableTextData=26.156958, MarkNames=0.887312, SerializeSummary=0.019364, SerializeNames=0.511974, SerializeGatherableTextData=0.226256, BuildExportMap=0.494272, SortExportsNonSeekfree=6.163351, SortExportsSeekfreeConstructor=0.014380, SortExportsSeekfreeInner=68.725632, SortExportsSeekfree=0.007469, BuildDependencyMap=0.287935, SerializeImportMap=0.032082, SerializeExportMap=0.174534, SerializeDependencyMap=0.034023, SerializeStringAssetReferenceMap=0.001933, SaveThumbNailsAssetRegistryDataWorldLevelInfo=11.280343, SerializeExports=57.630333, SerializeBulkData=0.009682, MoveFile=0.778057, UnaccountedTime=0.658296, RunGuid=RunID64217F0442990F1FCE1254A0488318D2
SavePackageTransactionId8173A2564D47F37268EB72B7C59102B6_15, Filename=D:/Git/RiggingShooter/GameJamRigging/Content/Enemies/BasicEnemy/Enemy_Basic.uasset, AutoPackageBackupDelegate=33.900764, FlushAsyncLoading=0.008300, FlushStreamingFunc=0.030700, BlockTillAllRequestsFinished=0.004150, ResetLoadersForSaveUnMarkAllObjects=0.168167, TagPackageExports=16.883034, BeginCacheForCookedPlatformData=0.003319, SerializeImports=19.181252, GatherLocalizableTextData=13.582435, MarkNames=0.089616, SerializeSummary=0.014938, SerializeNames=0.333294, SerializeGatherableTextData=0.183936, BuildExportMap=0.362616, SortExportsNonSeekfree=2.869941, SortExportsSeekfreeConstructor=0.012446, SortExportsSeekfreeInner=31.157228, SortExportsSeekfree=0.006638, BuildDependencyMap=0.152957, SerializeImportMap=0.090722, SerializeExportMap=0.298169, SerializeDependencyMap=0.020467, SerializeStringAssetReferenceMap=0.002213, SaveThumbNailsAssetRegistryDataWorldLevelInfo=9.380139, SerializeExports=27.617653, SerializeBulkData=0.019915, MoveFile=18.758892, UnaccountedTime=1.219507, RunGuid=RunID64217F0442990F1FCE1254A0488318D2
SavePackageTransactionId8173A2564D47F37268EB72B7C59102B6_16, Filename=D:/Git/RiggingShooter/GameJamRigging/Content/Enemies/Enemy_Parent_Child.uasset, AutoPackageBackupDelegate=0.240915, FlushAsyncLoading=0.009682, FlushStreamingFunc=0.157934, BlockTillAllRequestsFinished=0.003874, ResetLoadersForSaveUnMarkAllObjects=0.357360, TagPackageExports=0.023235, BeginCacheForCookedPlatformData=0.002768, SerializeImports=0.476569, GatherLocalizableTextData=0.030704, MarkNames=0.011340, SerializeSummary=0.019915, SerializeNames=0.021573, SerializeGatherableTextData=0.002768, BuildExportMap=0.019085, SortExportsNonSeekfree=0.007190, SortExportsSeekfreeConstructor=0.019915, SortExportsSeekfreeInner=0.034574, SortExportsSeekfree=0.004977, BuildDependencyMap=0.009406, SerializeImportMap=0.101235, SerializeExportMap=0.064448, SerializeDependencyMap=0.002213, SerializeStringAssetReferenceMap=0.003871, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.031255, SerializeExports=0.012446, SerializeBulkData=0.006638, MoveFile=1.028929, UnaccountedTime=1.085907, RunGuid=RunID64217F0442990F1FCE1254A0488318D2
SavePackageTransactionId8173A2564D47F37268EB72B7C59102B6_17, Filename=D:/Git/RiggingShooter/GameJamRigging/Content/Enemies/Turret/Enemy_Parent_Child.uasset, AutoPackageBackupDelegate=19.839548, FlushAsyncLoading=0.007469, FlushStreamingFunc=0.099849, BlockTillAllRequestsFinished=0.008851, ResetLoadersForSaveUnMarkAllObjects=0.245340, TagPackageExports=1.644354, BeginCacheForCookedPlatformData=0.002488, SerializeImports=2.361562, GatherLocalizableTextData=3.709406, MarkNames=0.057530, SerializeSummary=0.024065, SerializeNames=0.218507, SerializeGatherableTextData=0.100404, BuildExportMap=0.114236, SortExportsNonSeekfree=0.189465, SortExportsSeekfreeConstructor=0.023790, SortExportsSeekfreeInner=14.239345, SortExportsSeekfree=0.004701, BuildDependencyMap=0.021022, SerializeImportMap=0.010788, SerializeExportMap=0.011064, SerializeDependencyMap=0.063617, SerializeStringAssetReferenceMap=0.003319, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.268020, SerializeExports=1.628034, SerializeBulkData=0.004426, MoveFile=0.612102, UnaccountedTime=0.492059, RunGuid=RunID64217F0442990F1FCE1254A0488318D2
SavePackageTransactionId8173A2564D47F37268EB72B7C59102B6_18, Filename=D:/Git/RiggingShooter/GameJamRigging/Content/Enemies/Turret/Enemy_Turret.uasset, AutoPackageBackupDelegate=0.086021, FlushAsyncLoading=0.003595, FlushStreamingFunc=0.095427, BlockTillAllRequestsFinished=0.004977, ResetLoadersForSaveUnMarkAllObjects=0.149637, TagPackageExports=2.042096, BeginCacheForCookedPlatformData=0.001937, SerializeImports=2.444260, GatherLocalizableTextData=2.296008, MarkNames=0.022683, SerializeSummary=0.012722, SerializeNames=0.085190, SerializeGatherableTextData=0.087127, BuildExportMap=0.080213, SortExportsNonSeekfree=0.191957, SortExportsSeekfreeConstructor=0.052553, SortExportsSeekfreeInner=9.879392, SortExportsSeekfree=0.003319, BuildDependencyMap=0.025447, SerializeImportMap=0.010785, SerializeExportMap=0.014108, SerializeDependencyMap=0.004426, SerializeStringAssetReferenceMap=0.001658, SaveThumbNailsAssetRegistryDataWorldLevelInfo=15.850231, SerializeExports=3.139898, SerializeBulkData=0.006363, MoveFile=0.551529, UnaccountedTime=0.534378, RunGuid=RunID64217F0442990F1FCE1254A0488318D2
SavePackageTransactionId8173A2564D47F37268EB72B7C59102B6_19, Filename=D:/Git/RiggingShooter/GameJamRigging/Content/Enemies/Turret/TurretAIController.uasset, AutoPackageBackupDelegate=0.104275, FlushAsyncLoading=0.003319, FlushStreamingFunc=0.060298, BlockTillAllRequestsFinished=0.004981, ResetLoadersForSaveUnMarkAllObjects=0.184763, TagPackageExports=0.571169, BeginCacheForCookedPlatformData=0.001658, SerializeImports=0.825081, GatherLocalizableTextData=0.691209, MarkNames=0.013001, SerializeSummary=0.009403, SerializeNames=0.076894, SerializeGatherableTextData=0.005808, BuildExportMap=0.056427, SortExportsNonSeekfree=0.046190, SortExportsSeekfreeConstructor=0.051171, SortExportsSeekfreeInner=2.852239, SortExportsSeekfree=0.002764, BuildDependencyMap=0.015214, SerializeImportMap=0.007469, SerializeExportMap=0.009127, SerializeDependencyMap=0.003319, SerializeStringAssetReferenceMap=0.001933, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.204403, SerializeExports=0.998229, SerializeBulkData=0.004426, MoveFile=0.427339, UnaccountedTime=0.473529, RunGuid=RunID64217F0442990F1FCE1254A0488318D2
SavePackageTransactionId8173A2564D47F37268EB72B7C59102B6_20, Filename=D:/Git/RiggingShooter/GameJamRigging/Content/Enemies/Turret/TurretAIController.uasset, AutoPackageBackupDelegate=12.692079, FlushAsyncLoading=0.006638, FlushStreamingFunc=0.090446, BlockTillAllRequestsFinished=0.004701, ResetLoadersForSaveUnMarkAllObjects=0.159040, TagPackageExports=3.895000, BeginCacheForCookedPlatformData=0.002213, SerializeImports=4.454825, GatherLocalizableTextData=3.383577, MarkNames=0.028767, SerializeSummary=0.012167, SerializeNames=0.095703, SerializeGatherableTextData=0.121977, BuildExportMap=0.108149, SortExportsNonSeekfree=0.541847, SortExportsSeekfreeConstructor=0.052277, SortExportsSeekfreeInner=6.503284, SortExportsSeekfree=0.004701, BuildDependencyMap=0.037618, SerializeImportMap=0.010509, SerializeExportMap=0.024065, SerializeDependencyMap=0.005253, SerializeStringAssetReferenceMap=0.001937, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.626761, SerializeExports=6.390985, SerializeBulkData=0.004150, MoveFile=0.658847, UnaccountedTime=0.552081, RunGuid=RunID64217F0442990F1FCE1254A0488318D2
SavePackageTransactionId8173A2564D47F37268EB72B7C59102B6_21, Filename=D:/Git/RiggingShooter/GameJamRigging/Content/Enemies/Turret/Enemy_Turret.uasset, AutoPackageBackupDelegate=21.661476, FlushAsyncLoading=0.008572, FlushStreamingFunc=0.055045, BlockTillAllRequestsFinished=0.004146, ResetLoadersForSaveUnMarkAllObjects=0.173148, TagPackageExports=1.979310, BeginCacheForCookedPlatformData=0.001933, SerializeImports=2.416327, GatherLocalizableTextData=2.271667, MarkNames=0.021853, SerializeSummary=0.010509, SerializeNames=0.085194, SerializeGatherableTextData=0.070252, BuildExportMap=0.080492, SortExportsNonSeekfree=0.188358, SortExportsSeekfreeConstructor=0.007745, SortExportsSeekfreeInner=9.540010, SortExportsSeekfree=0.003319, BuildDependencyMap=0.026278, SerializeImportMap=0.009958, SerializeExportMap=0.013553, SerializeDependencyMap=0.004146, SerializeStringAssetReferenceMap=0.001937, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.339106, SerializeExports=3.067981, SerializeBulkData=0.004426, MoveFile=0.592187, UnaccountedTime=0.501189, RunGuid=RunID64217F0442990F1FCE1254A0488318D2
SavePackageTransactionId8173A2564D47F37268EB72B7C59102B6_22, Filename=D:/Git/RiggingShooter/GameJamRigging/Content/Enemies/Turret/TurretBehaviorTree.uasset, AutoPackageBackupDelegate=0.084359, FlushAsyncLoading=0.003319, FlushStreamingFunc=0.055596, BlockTillAllRequestsFinished=0.003874, ResetLoadersForSaveUnMarkAllObjects=0.145487, TagPackageExports=0.008300, BeginCacheForCookedPlatformData=0.000827, SerializeImports=0.194170, GatherLocalizableTextData=0.016320, MarkNames=0.005532, SerializeSummary=0.009403, SerializeNames=0.009406, SerializeGatherableTextData=0.001106, BuildExportMap=0.008021, SortExportsNonSeekfree=0.003319, SortExportsSeekfreeConstructor=0.062510, SortExportsSeekfreeInner=0.032086, SortExportsSeekfree=0.001658, BuildDependencyMap=0.004701, SerializeImportMap=0.034574, SerializeExportMap=0.021297, SerializeDependencyMap=0.000831, SerializeStringAssetReferenceMap=0.001661, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012998, SerializeExports=0.005532, SerializeBulkData=0.002768, MoveFile=0.521101, UnaccountedTime=0.484593, RunGuid=RunID64217F0442990F1FCE1254A0488318D2
